review_score,review_content,id_review,polarity
5.0,Je n'ai pas les mots pour dire à quel point cette trilogie est réussi...ça c'est du cinéma!!! La meilleure adaptation cinématographique d'un roman fantasy de tous les temps,38192,1
3.0,"Fidèle à son prédécesseur, le deuxième volet du Seigneur des anneaux est toujours aussi divertissant. Mais que de longueurs ! Des longueurs dues notamment à un scénario un peu répétitif : une marche, une bataille, une marche, une bataille... (mais cela tient en réalité plus du livre). Mention spéciale tout de même pour Gollum, très drôle dans ce film.",38191,1
3.0,"Le moins bon de la trilogie, trop superficiel dans son traitement. Je n'ai pas adhéré.",38190,1
4.5,"Assez terrible !! Juste la grande bataille mérite clairement d'être vu ! Tout n'est pas parfait tout de même le coté indestructible du nain et d'Aragorn pendant la grande bataille mônt presque donner des boutons, le coté un peu trop américains avec des petites phrases un peu ridicule placé ici ou là gâchent un peu le spectacle mais quand même quelle réussite ! Les acteurs sont énormes aussi, Gollum par exemple est absolument incroyable ! Bref, un énorme film ...",38189,1
5.0,"Grandiose et puissant, ce second volet de la trilogie du seigneur des anneaux reussit l'exploit de ne pas se perdre dans son recit. Mieux Peter Jackson, par sa maitrise des recits parallèles, rend l'ensemble passionant, ajoutant du suspense et de la tension. A voir lorsqu'on se dit cinéphile car ce film est un grand cri d'amour au 7éme art.",38188,1
5.0,Une suite tout aussi magnifique ! <3 On ne se lasse pas une seule seconde ! Même en version longue ! =),38187,1
3.5,"Nombreux sont les ouvrages d’heroic fantasy et peu sont les adaptations de ces univers. Contrairement par exemple pour citer un autre genre « la science-fiction », ou « le fantastique », où un cinéma de genre prolifère sans s’appuyer sur des œuvres écrites. Peut-on alors juger de la qualité de ce genre de film à la qualité de l’émotion qu’il nous procure, et seulement sous ce critère là ? Déjà Conan le barbare réalisé par John Milius était détesté par la critique, et révéré par les fans d’héroic fantasy qui avait rêvé à la lecture des récits de R E Howard. Que Oliver Stone se soit intéressé à la création du scénario du film de Milius prouve qu’il y avait une matière à concevoir un cinéma qui marquerait de son empreinte le cinéma bis. Le seigneur des anneaux se veut une apothéose dans la construction d’un univers où magie, monstre, races, geste médiévale, et il réussit quand il agite des sentiments profondément humains, la peur, l’espoir, l’héroïsme, le courage, même si tout est tissé, matérialisé par des trucages numériques. Ce blockbuster a du style, comme une œuvre d’art, il y a trente ans, la critique conspuait « la guerre des étoiles », aujourd’hui Georges Lucas passe pour le créateur d’une série qui a sa source aux cœurs des mythes, totalement maîtrisé dans sa structure : un autre monde.",38186,1
5.0,Film absolument génial en tout point. Que dire de plus si ce n'est chef d'œuvre.,38185,1
3.5,"Aussi spectaculaire que les deux autres épisodes, il marque le changement de ton entre le ""conte pour enfants"" entamé dans La Communauté de l'Anneau et la fresque épique confirmée dans Le Retour du Roi. C'est donc un peu le cul entre deux chaises que le scénario nous emmène des premières grandes batailles (celle du Gouffre de Helm!) aux les pérégrinations intimes et désespérées de Frodon et Sam. La narration change de méthode, contrainte de s'adapter à la scission de la communauté, ce qui partage le film entre différentes atmosphères radicalement différentes selon qu'on suit tels personnages ou tels autres. Ces transitions de cadres sont globalement réussies, mais on peine malgré les efforts des scénarites à être captivé par la progression interminable de Frodon et Sam vers le Mordor, ce qu'une terrible dégradation physique et mentale du porteur de l'anneau n'arrangera pas. Comment ne pas à nouveau mentionner la musique absolument époustouflante de Howard Shore ! Le mélancolique thème du Rohan étreint le coeur du spectateur chaque fois que le violon qui le porte se fait entendre. Comme pour les deux autres opus, la version longue est à réservée aux adeptes, au risque d'ennuyer profondément le premier venu.",38184,1
5.0,Le meilleur des trois épisodes pour moi ! L'apport de Gollum et sa double personnalité est parfaitement retranscrite.Une référence.,38183,1
4.0,Ce second opus reste un chef-d’œuvre mais certains personnages sont devenue trop cliché et ne respecte en rein les personnages d'origines.,38182,1
4.0,"Très loin du livre, mais bon film tout de même.",38181,1
4.0,"Ce deuxième volet de la saga est aussi réussi que l'original. De très bons combats, de très bons effets spéciaux et toujours de petits bons gags bien sympathiques. Mais, il y a tout de même parfois trop de longueurs.",38180,1
5.0,"On continu de suivre avec intérêt la quête de la ""Communauté"", même si on peu noter quelques petites longueurs.",38179,1
4.5,"Comme son predecesseur , Les Deux Tours est tout aussi magique malgré le fait que tous les personnages soient séparés et qu'on en vient presque à en oublier certains .Mais impossible d'oublier Gollum !",38178,1
5.0,"Fascinant comme le premier, comme le troisième, les batailles sont splendides, mais la réussite de cette suite vient surtout que d'une seule chose: Gollum.",38177,1
5.0,"Superbe adaptation. Ce film est beau à tous les points de vue !On est plongé dans cette suite, sans y sortir.",38176,1
3.5,"Tourné en même temps que le précédent volet, Le Seigneur des Anneaux : les Deux Tours conserve les mêmes erreurs que son aîné : scénario vide, une trop grande impression de mise en image du film, dialogues frôlant le ridicule, musique lourdingue et kitsch, misérabilisme poussif de certaines scènes, un goût douteux et sectaire pour un certain culte du geekisme. Mais il en garde aussi les principales qualités, à savoir une photographie une nouvelle fois insolente, avec des paysages néo-zélandais très variés et bien choisis, des scènes particulièrement épiques, des acteurs aux jeux variés. Surtout, les Deux Tours est supérieur au premier grâce à un rythme plus soutenu, plus riche en scènes de batailles grandioses, à l'ouverture comme à la conclusion. C'est surtout la bataille finale qui est un grand moment de cinéma, épique, de quoi faire pleurer les Braveheart, Troie et choses du genre. Les presque 3h de films s'avalent très bien, l'ennuie ne nous guète guère, ce qui reste tout de même un tour de force vu le pavé proposé. Toujours aussi kitsch, mais agréable avec quelques grands moments. Ca se regarde.",38175,1
2.0,Bon graphisme mais franchement je n'aime pas Le seigneur des anneaux et n'accroche pas à ce mythe pourtant intergenerationnel. Je le déconseille aux moins de 7 ans. 2/5,38174,1
5.0,Magnifique encore une fois! Les paysages sont superbes! On découvre un peu mieux tout les enjeux de la terre du milieu! Encore un grand film!,38173,1
5.0,Le deuxième volet est beaucoup mieux que le premier! Excellent film!,38172,1
3.0,"le moins bon épisode de la saga, je me suis fait chier en le regardant, il ne ressemble pas du tout aux deux autres, bref il faut le voir pour connaître la suite a moins que vous ayez lu le livre, d'ailleurs, le film a perdu la magie du livre, bref c'est le pire épisode de la saga. passable.",38171,1
5.0,Encore mieux et et en plus les 2 opus se suive donc on comprend l'histoire vraiment trop bon !!,38170,1
5.0,Excellente suite !,38169,1
5.0,"Fichtre ! Mazette ! Purée ! Sacrebleu ! Zut ! Long, ah horreur un petit défaut, vite un fouet que je me punisse d'avoir pu dire une telle méchanceté sur un chef d'oeuvre pareil...",38168,1
5.0,Une trilogie déjà culte qui rend bien hommage aux livres.,38167,1
5.0,"Si l'on adhère à l'univers de la Terre-Du-Milieu, la trilogie du Seigneurs des Anneaux est probablement la plus grande, la plus ambitieuse et la plus divertissante fresque du cinéma.",38166,1
3.0,"Ce second épisode est mon préféré de la saga, et si j'y mets aussi 2 étoiles, c'est plus un 2,5 étoiles que j'ai en tête tant il est plus réussi que les deux autres. Jackson parvient enfin à rythmer un peu plus son film et à nous offrir un spectacle où l'on ne s'ennuie presque pas. Pour ce qui est des points positifs du premier (ambiance, réalisation, musique, costumes, acteurs, ...), ils sont encore là. Les personnages s'affirment plus dans ce second volet et Gollum est vraiment génial. Comme je le disais, ce second volet est moins ennuyeux et les passages réussis sont plus nombreux. On peut notamment citer la partie dans le Rohan qui est sympa et surtout l'extraordinaire bataille du gouffre d'Helm qui est une des plus grandes batailles que j'ai vu au cinéma. Pour moi, il s'agit ici du meilleur opus de la saga. On ne s'ennuie pas trop et le tout s'enchaîne très bien. Moyen plus.",38165,1
3.0,"Le meilleur des trois : mais quelques erreurs : certains figurants jouent super mal, celui qui accueil Gandalf en Rohan m'a même fait rire, j'ai cru a une blague volontaire au début... sinon des longueurs, et les elfs toujours aussi insupportable, surtout la Cate Blanchet... mais bon ça se laisse regarder.",38164,1
5.0,le meilleur film que j'ai put voir .,38163,1
5.0,"Ce deuxième volet à les mêmes qualités que le 1èr,avec des scènes de guerre encore meilleur et un humour grandissant,et l'apparition de Gollum met du piment au film.",38162,1
5.0,Peter jackson nous offre une tres bonne suite qui nous prepare donc a un 3EME OPUS ENCORE meilleur,38161,1
5.0,"Un beau film, bien réussit. C'est certainement le meilleur sur les trois. Des effets spéciaux réussis, toujours un bon casting et l'histoire toujours intéressante. Un film qui mérite bien 4 étoiles.",38160,1
5.0,"Toujours aussi bon que le premier opus. Le récit a un élan épique supérieur au premier même mais il est aussi beaucoup plus sombre et violent (c'est pas du gore non plus !). Scénario touffu pour certains même étouffant, mais si on rentre dans cette saga on en sort rarement déçu.",38159,1
3.5,"Bien mieux que le premier volet, ce second acte comporte des scènes de guerres époustouflantes rarement égalées dans le cinéma contemporain. Le scénario donne moins de profondeur aux personnage (qui était surtout le but du premier film) mais l'ensemble donne une œuvre vraiment impressionnante. Mention spéciale à Vigo Mortensen, acteur de génie.",38158,1
4.0,Toujours aussi bien le film est génial visuellement !,38157,1
5.0,"Tout l'amour du cinema d'un type comme peter jackson transpire de chaque seconde de ce nouvel episode de cette nouvelle trilogie,avec cette capacité absolument incroyable à faire se sentir concerné le spectateur,dans des enjeux qui n'existent pourtant que sur la pellicule!Du lourd,du tres lourd!!",38156,1
4.0,"un très bon film mais c'est le moins bon des trois , à causes de quelques longeurs, très beau film...",38155,1
4.0,"Moins bon que le premier,il m'a quand même plu car l'action,les acteurs et le scénario sont au rendez-vous.",38154,1
5.0,tres bon film j'ai vraiment aimé si vous n'avez pas vu il est tant!!,38153,1
4.5,"Spectaculaire, cette suite et juste spectaculaire, à la hauteur du premier film. Bien rythmé du début à la fin pour finir en beauté. 18/20",38152,1
4.5,Le seigneur des anneaux 2 est un chef d oeuvre comme le 1er et le 3e ! Suite logique et totalement parfaite,38151,1
3.0,Beaucoup moins bien que le premier . L'episode de trop . Mais il reste quand meme bien et y a golum.,38150,1
5.0,"Que de talent! Ce deuxième opus de la trilogie épique poursuit avec grandiloquence et magnificence ce qu'avait amorcé La Communauté de l'Anneau. Les acteurs sont toujours extraordinaires, et de nouveaux viennent s'y ajouter comme Bernard Hill, Mirando Otto, Karl Urban, ou David Wenham, pour accroître la perfection qui était déjà présente dans le premier film. Les paysages et les décors sont somptueux (Edoras, Fangorn, le Gouffre de Helm, ...), et la musique du génial Howard Shore est sublime: tout particulièrement l'arrivée des Elfes au Gouffre de Helm, ou la Dernière marche des Ents, ... A voir absolument pour qui n'en a pas encore eu l'occasion, et à revoir pour les autres!",38149,1
3.5,"Bien meilleur que le premier opus d'un ennui à mourir où l'on assistait à 3h de simple récit et qui laissait sur la touche les personnes guère passionnées à la base du genre fantastique. L'histoire dans ce second opus n'est pas des plus passionnantes non plus mais parait beaucoup moins brouillon que le premier, c'est simple et efficace (une guerre entre bien et mal grosso-modo rien d'innovant). Les scènes de batailles sont d'une grand réalisme et l'univers du Seigneur des Anneaux est bien plus attachant. Un second volet qui donne envie de voir le suite malgré que le suspense soit pas des plus imposant. Un bon film d'aventure fantastique malgré que je ne comprend pas encore un tel succès.",38148,0
4.0,"Mieux que le premier, car plus d'actions, et des scènes magistrales. Chef d'oeuvre !!",38147,1
4.0,"Grandiose !!!! Les acteurs sont brillants (mention spéciale à Liv Tyler), le scénario est intriguant et les décors très crédibles...",38146,1
5.0,"Un véritable bijou d'adaptation de l'oeuvre de Tolkien. Peter Jackson arrive en changeant quelque peu l'histoire des livres à garder l'essence même du monde décrit par Tolkien.Ce com concerne la trilogie complète car c'est ainsi qu'il faut regarder cette oeuvre. Tout y est: le côté épique et fantastiques, les légendes, les battailles incroyables et j'en passe. Chaque film nous emmènnent pendant 3h sur la terre du milieu et c'est un pur bonheur. Je ne peux revoir ces films sans frissoner ou verser ma petite larme.Je conseilles fortement les versions longues.",38145,1
5.0,"Tout bonnement impressionnant, on a aimé le début,on aime la suite et on aimera la fin. Ceux qui ont vu le début doivent voir ce nouvel opus !",38144,0
5.0,"Le seconde volet est une grande réussite à la hauteur du roman de Tolkien, ""Les deux tours"" est plus porté sur l'action, on entre dans le vif du sujet, les affrontements sont épiques.",38143,1
5.0,Constant dans la perfection ! Rien n'est à redire !,38142,1
5.0,Deuxième épisode toujours aussi impressionnant et palpitant.,38141,1
3.0,"Second opus de la saga le seigneur des anneaux, un peu meilleur que la communauté de l'anneau que j'avais trouvé long et ennuyeux. 3/5",38140,1
5.0,"Le meilleur des trois pour moi. Film epique, intense La bataille du gouffre de Elm est un modèle du genre, méticuleux dans la préparation et intense dans l'affrontement, un grand épisode de guerre, loyauté et bravoure.",38139,1
2.5,"Alors tout d'abord j'ai regardé la version longue et je pense que je n'aurais pas dû , c'est beaucoup trop long jai décroché au bout d'une heure, et l'histoire ne m'a pas du tout intéressé . Pourtant j'ai adoré le Hobbit et le premier seigneur des anneaux mais c'est épisode là, j'ai complément décroché malgré que ce soit bien fait",38138,1
2.5,"Rien ne m'avait marquée dans ce film à l'époque et ce 2nd visionnage n'y changera rien. C'est longuet. Ce volet est quasiment inutile mais forcément, comme les autres, il dure 3h... 3h de vide. Seule la fin apporte un peu de répit à une lassitude constante (ou presque). Heureusement qu'il y a Pippin. J'espère que le 3ème et ultime film (dans la chronologie) sera bien meilleur et bien plus prenant !",38137,1
5.0,"Un chef d'oeuvre cette trilogie, on est emporté par cette magnifique aventure fantastique. Le fait de le revoir 10 ans , la magie opère toujours.",38136,1
4.0,"L'aventure se poursuit dans la pure lignée du premier avec sa magie, son enchantement et ses personnages typiques. C'est du grand spectacle toujours dans le suspens et parfois la peur.",38135,1
4.5,"Plus sombre, plus torturé, cet opus est clairement le meilleur de la trilogie! A ce titre, la fantastique bataille finale s'impose dans le panthéon du 7ème art!!",38134,1
3.0,"Dans l'esprit du second avec toutes les qualités mais aussi les défauts. Visuellement une réussite, scénaristiquement étoffé mai l'ennui guette parfois car trop long et rébarbatif. Bref une fois le premier visionné il faut continuer car l'ensemble est plutôt sympathique.",38133,1
2.0,"Beaucoup de chose à dire et pas que des bonnes, mais bon allons y...Grosse déception concernant le Rohan, une terre de verts pâturages transformé en steppe jaunie parsemée de rocailles. Les cortèges réfugiés femmes et enfants font vraiment artificiels, et la capitale ressemble plus à un camp viking qu’autre chose. Plutôt bon dans les scènes de batailles où il faut trucider des milliers de combattants, M Peter Jackson est en revanche beaucoup plus maladroit dans les scènes intimistes Un peu comme le grand ado qui l’est encore resté, les sentiments sont grossièrement dépeints, confondant la répétition avec l’intensité (les femmes et enfants rohirin apeurés). Quant aux scènes entre Arwen et Aragorn, elles sont d’une rare mièvrerie. Dans le pur jeu d’acteur seul Christopher Lee, le plus grand méchant du panthéon du cinéma, Ian Mc Kellen , tirent leur épingle du jeu. Les rapports entre Sam et Frodon sont assez bien dépeints es bons moments toutefois, comme les ents et la scène avec les oliphants.La vrai révélation de cet épisode reste Gollum, dont la schizophrénie et l’ambivalence sont bien rendues. Que le meilleur acteur soit en image de synthèse pose quant même un petit problème, non ? Je comprends que l’on ne puisse pas faire rentrer un roman aussi dense dans 3 heures de film, mais alors pourquoi rajouter des scènes inventées de toutes pièces (la consternante pseudo mort d’Aragorn) ? Quant un obscur réalisateur de films d’horreur s’attaque à un chef d’œuvre de la littérature mondiale, pouvait on s’attendre à mieux ? M Peter Jackson, vous avez du muscle, mais il vous manque un peu de cervelle et surtout un cœur.",38132,1
5.0,"Tout simplement sublime, des effet spéciaux qui ne prenne pas une ride malgré le temps qui passe une musique tout simplement parfaite pour accompagner ce film et pour ceux qui veulent se rapprocher encor plus du livre la version longue est encor mieux que l'originale plein de mystère éclaircisse.Bref conquis et fortement conseillé a tout les amateurs de cinéma.",38131,1
5.0,Surclasse largement le premier volet. Tout est doublé en mise en scène.,38130,1
4.5,"Second opus d'un triptyque épique, gigantesque et magistralement servi par des effets spéciaux inédits jusqu'alors.",38129,1
3.5,"Avec ses batailles, ses effets numériques, sa photo (et surtout pour moi, l'incroyable scène du tout début) cet opus pouvait presque égaler le précédent. Mais non, le voilà qui devient moins personnel, plus ""tout public"" avec l'influence du succès du précédent, mais dans les limites de l'acceptable. C'est à dire qu'on est censé rire quand Sam malmène le pauvre (et en plus magnifiquement créé) Gollum, qu'on voit Aragorn se battre seul au milieu de mille ennemis et s'en sortir sans aucune égratignure comme pour pulvériser la concurrence d'Obi Wan Kenoby, ce qui équivaut à zéro en suspense le reste du film. Et qu'une cavalerie qui enfonce les rangs de milliers d'orcs armés de lances n'encaisse aucun mort (???), pourquoi, et bien parce que ce sont les ""gentils"", pas de pitié pour les autres !En gros, on assiste à la corruption de l'esprit intelligent de la saga.",38128,1
5.0,Mon préféré dans la trilogie... la bataille du gouffre de Helm est devenue LA référence des batailles filmées au cinéma. Je ne m'étendrai pas sur la qualité des acteurs... ils savent qu'ils jouent le rôle de leur vie.Petit clin d'oeil avec la séquence Royal Canin ou Gandalf siffle Grispoil ! ;),38127,1
5.0,"Je ne connais pas à ce jour, une trilogie aussi parfaite que ce bijou livré par Peter Jackson. Dans ce deuxième volet, on continue l'aventure avec des personnages qui ont malheureusement été contraint de se séparer. Nous entamons donc plusieurs histoires différentes. C'est ici que l'on fait vraiment la rencontre de notre cher Gollum. Tout comme son prédécesseur, on atteint la perfection. Il n'y qu'à regarder la bataille du gouffre de Helm qui, pour moi, est l'une des plus impressionnantes que j'ai pu voir, encore aujourd'hui. Bref, comme le premier volet, on est sur un film parfait.À consommer en version longue pour faire durer le plaisir.",38126,1
5.0,"Après un premier volet ayant surtout vocation à poser l'intrigue et à nous montrer les différentes forces en présence , ce deuxième volet entre enfin dans le vif du sujet , la noirceur est désormais omniprésente , l'action aussi , ce qui n'est pas une mince affaire pour un film de 3h et l'on assiste à la meilleur bataille de toute la saga , celle du gouffre de Helm , magnifiquement mise en place , magnifiquement filmée et qui redonne tout son sens au mot épique . On assiste également à l'arrivée du personnage le plus emblématique et le plus tourmenté de la saga Gollum . Pour le reste , tout est parfait comme dans le premier , qu'il s'agisse des décors , des costumes , des effets spéciaux ou des acteurs .",38125,1
5.0,"Le Seigneur des Anneaux : Les Deux Tours réalisé par Peter Jackson en 2002.*Les points que j'ai appréciés →• Les personnages• Les plusieurs aventures en un film• La bataille du gouffre de Helm• La super fin qui annonce encore beaucoup pour le dernier film de la saga• La musique*Les points que je n'ai pas appréciés →• Absolument rien*Conclusion →J'ai aimé, c'est une réussite sur tous les domaines. 10/10.",38124,1
3.0,Dans la continuité du premier film. J'ai bien aimé aussi.,38123,1
5.0,La suite de la communauté de l'anneau reste sur sa lancé. Super film,38122,1
3.5,"Second volet de la saga inspiré des bouquin de Tolkien, Les Deux Tours s'inscrit bien évidemment dans la continuité chronologique de La Communauté de L'Anneau, Frodon et Sam continue leur route vers le Mordor, alors qu'Aragorn, Legolas et Gimmli poursuive les Uruquai qui ont kidnappés les deux autres hobbits. Moins solennel que le premier opus, Les Deux Tours fait plus office de chasse à l'Homme, aux semi-hommes, et le véritable but parait la transition vers Le Retour du Roi, dont la bataille du gouffre de Helm est la conclusion guerrière essentielle comme aboutissement d'un film à part entière. Sorte de préparation à LA bataille finale, le film est une immense formation des troupes, d'un côté comme de l'autre, où chaque peuple, chaque espèce va constituer son armée, ce rassemblement ne se fait pas sans heurts qui constituent l'essentiel des péripéties des Deux Tours. Si la magie du premier film s'estompe un peu, pour la belligérance médiévale héroico-fantaisiste, il ne demeure pas moins un bon film épique nourrit de paysage grandiose, de créatures fascinantes qui comblent nos imaginaires.Aussi certains ""rebondissements "" paraissent tirés par les cheveux, ressemblant plus à de véritable résurrection ( Aragorn, Gandalf...), ils nuisent quelque peu au film qui paraît trop remplit de mini-aventures dans l'aventure. Les épisodes sacralisés d'apparition des elfes, renvoi cette image rosé du film mais la soif guerrière emporte, il semble, les derniers espoir d'amour et de paix. Pessimiste, crasseux, sombre Les Deux Tours efface les derniers souvenirs de la belle Comté, de l'amour désormais impossible entre Aragorn et Arwen, un eu moins réussi donc que La Communauté de l'Anneau, Les Deux Tours pourtant, file bien vers l'aboutissement, en le promettant noir et ténébreux, malgré qu'un infime espoir soit revenu, la Bataille finale est amorcé, dans le dernier courroux de Sauron.",38121,1
5.0,La trilogie du seigneur des anneaux est un chef d'oeuvre intemporel qui restera gravés dans les mémoires de beaucoup de personnes.,38120,1
5.0,"Bah génial aussi, l'épopée fantastique se poursuit en restant dans le même ton, au même niveau. Une suite aussi bonne que le premier opus c'est assez rare pour le faire remarquer, et c'est le cas ici. Beaucoup le dénigrent en parlant de film de transition, or je vois plutôt un grand film divisé en 3, comme Monte Cristo avec Depardieu, mais bon le chauvinisme fait des dégâts partout.Bientôt la fin, malheureusement.",38119,1
5.0,"Au début, je pensais que ce genre de film n'était pas pour moi. Et je regrette tellement d'avoir pensé ça et d'être passé à côté de ce film depuis tout ce temps !",38118,1
5.0,"Peut-être le mieux réussi des volets de la trilogie, les Deux Tours recouvre tous ce qu'il y a de bien dans cette saga cinématographique signée Peter Jackson.Le scénario est très bon et les personnages sont bien écrits (le mérite revient à Tolkien). Les nouveaux personnages (Éowyn, Éomer, Théoden) sont intéressants à suivre. Mais le meilleur d'entre eux reste celui de Gollum. Sans doute le personnage le plus fascinant de la trilogie (à la fois cinématographique et littéraire), il vole la vedette à Frodon et Sam dès qu'il est à l'écran. Et ce dès sa première apparition à l'écran, où il est absolument terrifiant. Andy Serkis, véritable révélation de ce film, est bluffant en Gollum, monstre humanoïde bipolaire (une personnalité humaine / hobbit, l'autre étant la personnification du mal rongeant qu'est l'anneau). Sa prestation est particulièrement aidée par la technologie du motion capture (il me semble que c'est le premier film à faire appel à cette technologie), qui sert parfaitement le personnage ; et son design est parfait (j'ignore si c'est une création complète de Peter Jackson ou si J. R . R. Tolkien avait laissé des esquisses derrière lui représentant le personnage). Quel dommage que sa carrière soit du coup cantonné à des rôles en motion capture alors qu'il est très talentueux !Le reste du casting est toujours aussi costaud, aucune tâche (ce qui est suffisamment rare pour le noter) parmi les 15-20 acteurs principaux, qui doivent tous beaucoup à cette trilogie (à part peut-être Ian McKellen, Cate Blanchett et Elijah Wood, aucun d'entre eux n'était vraiment connu auparavant).Les effets spéciaux sont absolument bluffants. Les scènes d'action sont dingues et n'ont toujours pas pris une seule ride 15 ans plus tard. La bataille du gouffre de Helm est folle.La musique d'Howard Shore est toujours aussi épique.Un film à voir, tout comme les deux autres volets, qui sont la preuve que blockbusters et un chefs-d'œuvre sont parfaitement compatibles.",38117,1
5.0,"Décidément, après le 1er tome, on pense sincèrement que Peter Jackson ne fera pas mieux, et si ! Dans la pure tradition heroic fantaisy tolkienne, Les Deux Tours, très attendu après la Communauté de l'anneau, est un nouveau succès, mais encore mieux que le premier ! La réalisation est toujours magnifique, les décors sont splendides, de nouveaux personnages apparaissent dont le cultissime Gollum (""mon précieux""), l'histoire est toujours aussi bien rythmée et menée à tambour battant par Sam et Frodon (qui devient lassant au fur et à mesure du film), mais le second opus est vraiment époustouflant, très noir et violent, qui est une célébration des plus grandes batailles de guerre qu'on ait jamais faites, une mention à la bataille du gouffre de Helm qui est vraiment la meilleure que j'ai jamais vue. Les acteurs sont tous merveilleux et sont tous parfaitement bien dans leur rôle et la musique transcende le tout dans une ambiance d'aventure remplie d'obscurité et de lumière, qui consacre définitivement le 2e opus comme un nouveau chef d'oeuvre d'aventure, de poésie, et de noirceur qui vous coupera le souffle réalisé par un Peter Jackson au sommet de son art (son meilleur film selon moi) dans une terre du milieu plus que jamais en guerre et magique !! A voir sans modération, INOUBLIABLE !",38116,1
5.0,Le meilleur film de la trilogie! La bataille des deux tours est incroyable.,38115,1
3.5,Ce deuxième volet de la trilogie permet de monter en intensité dans l'histoire ce qui donne de belles scènes de combat.,38114,1
5.0,"L'histoire étant mise en place dans le 1er volet, ce second opus se veut plus épique !!Une épopée fantastique parsemés d'embûches !! Les décors et paysages sont une nouvelle fois à couper le souffle tout comme les FX qui n'ont pas vieillis !! Les batailles sont époustouflantes notamment la bataille du gouffre de Helm, extraordinaire !!!! Et que dire de cette mélodie qui accompagne parfaitement toutes les scènes !! Le scénario tient en haleine et l'arrivée de Gollum n'y est pas étranger !! Ce second volet est une réussite totale !!",38113,1
5.0,"Cette trilogie est un remarquable exemple de continuité, de fidélité à l’œuvre littéraire et d'utilisation des moyens du cinéma pour construire un monument artistique. Cette partie ne fait pas exception à la règle. Elle est fidèle au découpage du livre original et permet de ressentir parfaitement les sentiments qui sont présents à la lecture du roman. Depuis ""Les Dix Commandements"", on avait pas vu de casting et de technologie expérimentale aussi bien choisi et exploités, Viggo Mortensen, Ian McKellen, Elijah Wood , Sean Astin, Hugo Weaving, Kate Blanchett, John Noble, etc... sont tous au sommet de leur art. Les effets spéciaux déploient des techniques toujours au top, plus de 10 ans plus tard. L'incroyable exploit d'avoir conservé avec fidélité l'étalonnage des couleur et le désign, sur trois énormes productions de ce type, sont une réelle innovation et démontre un respect du spectateur inhabituel. Magique et spectaculaire, comme ""Métropolis"", ""Ben-Hur"" et ""Les Dix Commandements"", l'ensemble de la trilogie de Peter Jackson restera à jamais dans les classiques immortels du cinéma, tout comme l'Oeuvre de Tolkien ou de Victor Hugo dans les classiques de la littérature mondiale.",38112,1
5.0,"Une prouesse cinématographie rarement vu au cinéma après une belle réussite d'un premier dans un saga. Le scénario est la continuité du premier et on oublie totalement vu la maîtrise de la mise en scène de Peter Jackson. Un magnifique plateau d'acteurs qui jouent tous sérieusement leurs rôles tels que Viggo Mortensen, Orlando Bloom,... Des décors magnifiques nous hantent nos yeux à un point qu'on ne peut pas décrocher nos yeux de l'écran. Des scènes de combat monstrueuses surtout pendant la dernière demi-heure du film avec l'attaque du gouffre. Toujours ce magnifique français maîtrisé à entendre avec plaisir. Comme le premier, je le recommande très fortement.",38111,1
4.0,"Cette suite du Seigneur des anneaux, portée à l'écran par Peter Jackson, se révèle passionnante, riche en aventures et actions, bourrée de moments de bravoure. J'ai pris plaisir à retrouver ces personnages en proie au doute, dans leur destin tragique, tous scrutés par l’œil de Sauron. La puissance visuelle du film tient aussi du miracle par cette séquence du gouffre de Helm qui hypnotise par sa grandeur irréprochable. Ce second volet est majestueux.",38110,1
4.5,"Ce film est le deuxième épisode de la grande saga du Seigneur des Anneaux. Ce deuxième épisode est pour moi un peu mieux que le premier que j'ai déjà trouvé spectaculaire. Cet opus s'est assombrit, les scènes d'actions sont plus impressionnantes et la bataille finale qui, dans le film, se déroule au Gouffre de Helm m'a donné des frissons. Les acteurs sont toujours excellents et les Hobbits sont toujours aussi drôles bien qu'il y en ait un peu moins d'humour que dans le premier opus mais ça c'est parce que le film devient plus sombre aux fils des é musiques de ce film sont à dévorer l'esprit dans le bon sens. Le film est vraiment bien rythmé et les personnages sont attachants, surtout Gollum malgré qu'il soit perfide mais dont j'ai adoré son histoire.",38109,-1
4.0,"Cette deuxième partie de l'épopée fantastique sortie de l'imagination de J.R.R. Tolkien et magnifiquement portée à l'écran par Peter Jackson est très réussie. Le casting reste le même, du moins tout ceux qui ont survécu à la première partie, le scénario est un peu tirée en longueur mais les nombreuses scènes de batailles sont si bien orchestrées, les dialogues si bons et fluides et l'histoire si passionnantes que les 3 heures que durent le film passent très vite!",38108,1
4.0,Deuxième Volet de la trilogie de Peter Jackson.Un très bon divertissement avec les majestueux paysages néo-zélandais en arrière plan.Plus rythmé et majestueux que le premier épisode.,38107,1
